# diagnostic-only	post-finalize	trilinear_cell_centered	cE=-u_cross_B
# rank_counts	0=64
# rank_participants	world_size=1	0
# cycle	time	rank	gid	species	tag	x	y	z	u1	u2	u3	b1	b2	b3	cE1	cE2	cE3	cE_dot_b
3	0.025970518172472944	0	17	0	36	0.22632564100904409	0.14274133723419094	-0.38835651724087766	-0.013293087834125396	0.10136966585378511	0.073661282831128605	0.64544838389915926	-0.70610381460023774	1.0873879624055445	-0.16224066719788519	-0.061999299653318393	0.056042586974231437	7.2763804680237608e-18
3	0.025970518172472944	0	26	0	37	0.16050991590783073	-0.26170467842928735	0.24728218817737885	0.070510337974094825	0.10019306580184115	0.015331557597108851	0.22758768808122964	-0.34163108691584021	1.1990339969829777	-0.1253726288443732	0.081055018621489339	0.046891231608504801	5.5324099424760837e-18
3	0.025970518172472944	0	16	0	38	-0.43937500248565792	0.29746765183209323	-0.16732270181116221	0.030056294306450137	0.084662952591377794	-0.0028264780966780331	0.33717518810012881	-0.1003717271705027	1.1609586843714821	-0.098006491567117951	0.035847134179006722	0.031563049136993447	8.82931002476897e-18
3	0.025970518172472944	0	10	0	39	0.1370482063102452	-0.15674583352781843	-0.38984525958430355	-0.057984259797800843	-0.088953130151327553	0.020131857922707969	0.56166679613883863	-0.13963564782327997	0.98715554703204722	0.084999450831823087	-0.068546879839716121	-0.058058689299036563	1.5903272598288241e-18
3	0.025970518172472944	0	34	0	40	-0.0022552189000935984	0.45841382639191064	0.21616419366668876	-0.0021879618800056118	-0.034969833540327094	-0.0094003244981439096	0.25185864885072234	-0.55196780090447084	1.535127877361756	0.058871842775485191	-0.00099124824974058229	-0.010015139533370965	-2.7269157792330159e-18
3	0.025970518172472944	0	17	0	41	0.16073196366465506	0.36432564227505171	-0.25758825945890113	-0.014437631094309549	0.055648106166552191	0.055465702147310017	0.099092018245130628	-0.63679049866539883	0.65890518332457138	-0.071986857724549311	-0.015009238332128791	-0.0036794631525294899	-9.2468284520688745e-19
3	0.025970518172472944	0	34	0	42	-0.4388113264663846	0.19723129811821918	0.42023346633122377	-0.029647097510763429	-0.037075525231308158	-0.019550351822904745	0.11653807709053723	-0.48700901309208205	0.83011086283478985	0.040297993786690064	-0.022332017287322183	-0.018759114117339968	1.9623833635337425e-19
3	0.025970518172472944	0	9	0	43	0.32551630905031997	-0.37912411040805893	-0.42214847919939041	-0.066029872963817932	-0.050770102013601888	-0.0014648444622684354	0.28756422647564117	-0.41700242069292143	0.96697780156988999	0.049704405317296356	-0.063428184531792428	-0.042134281977588985	-1.8586811656403005e-18
3	0.025970518172472944	0	38	0	44	0.33819763623207849	0.43625816107213289	0.05668075281435523	0.038298184055744075	-0.019433994381269058	0.0024317417074694327	-0.23222563634296628	-0.3283679258901322	1.039995390390269	0.019412758592607941	0.040394647643730755	0.017088966975619051	1.2214133032350036e-18
3	0.025970518172472944	0	17	0	45	0.3274958475224316	0.17111724270679965	-0.16808850404590198	-0.074489638571902717	0.11227344463067702	0.037950381267424872	0.2528073784791745	-0.25806781813538238	1.246340535581695	-0.14972471720369002	-0.10243359243349498	0.0091601767099640553	1.6969215518191898e-18
3	0.025970518172472944	0	16	0	46	-0.43496183667762617	0.084354593962436095	-0.24465455514812456	0.047018152377364834	0.068483714981680363	0.011462431648769729	0.15106347559961197	-0.35477528974158162	1.5005058489941441	-0.10682680240019464	0.068819457887447699	0.027026266639899297	3.5385064181266519e-18
3	0.025970518172472944	0	39	0	47	0.20852382466807876	0.15745844960703417	0.25497183155306496	0.13616635393163778	-0.042730410655714979	-0.090974697318739167	0.42869426582152914	-0.57895020630037941	0.91940285831354018	0.091956281474574325	0.16419206608627365	0.060515256675587999	8.7778876615281042e-18
3	0.025970518172472944	0	6	0	48	-0.45525692199052931	-0.018600013686328527	-0.14275473435231106	0.028486705431103401	-0.011389772757571156	-0.0078866579952014421	0.21433477415051697	-0.54742691256156495	1.4428994473259604	0.020751665653809807	0.042793836582880405	0.013153164831579973	-8.5573770436507038e-19
3	0.025970518172472944	0	3	0	49	-0.025659410756784556	-0.033704218625853329	-0.46978350104328109	0.0025678153997903317	-0.0022899723715182731	-0.00079420817143534218	0.15489776518949436	-0.37653145908276464	1.0011581552494144	0.002591668876647365	0.0026938103995256956	0.00061215167644437926	1.1888222237925837e-19
3	0.025970518172472944	0	23	0	50	-0.069417568095416091	-0.45002324762656187	0.43233764432886385	-0.017177567073912225	0.01598999084653845	0.0075566614470656017	0.26250657341436789	-0.33201678238643717	1.2258763828678303	-0.022110690560282628	-0.02304124709395871	-0.0015057628430556269	9.6904755770834908e-19
3	0.025970518172472944	0	6	0	51	-0.32904654068994216	-0.055547921390240292	-0.12737194127950419	0.10062333076258421	-0.024516689764134073	-0.024863441864055605	0.17393760818062726	-0.61778576000506302	1.3038372348610272	0.047326053318341513	0.13552113295296625	0.057899286491323983	5.983472859413223e-18
3	0.025970518172472944	0	17	0	52	0.47594379542384851	0.058548463667669796	-0.14942443260388022	-0.013430263930127499	0.039089855170114138	0.0098085113424263241	0.26492128190208936	-0.3342336400952538	1.437275923488915	-0.059461242138568467	-0.021901478391260634	0.0058668885402271484	7.1696707994281674e-19
3	0.025970518172472944	0	10	0	53	0.11689216199032638	-0.22668700020000185	-0.46155949878903541	-0.011215083851632472	-0.05040666802225733	0.007280693519404002	0.47713569136116074	0.020241715260549971	0.95917289911582737	0.048496083626796742	-0.014231083227766969	-0.023823807862064329	-6.173687829587451e-19
3	0.025970518172472944	0	34	0	54	-0.46621251835836292	0.10441395309350503	0.44802390438604728	-0.0090761353296018171	-0.013889763065938086	-0.0081668586987428699	0.1404091260714197	-0.4903783011453261	0.83730243074618971	0.015634782671982064	-0.0064527686806177126	-0.0064009893173226631	1.5798527792457733e-19
3	0.025970518172472944	0	41	0	55	0.23029209474254456	0.31442548040605933	0.27144220694439963	0.16815453351362572	-0.089618554734629222	-0.07024515657855783	0.17033595663972062	-0.57946856847734118	1.169009573139709	0.14546980874077015	0.2085395353893861	0.082175004564723556	1.2074679175288041e-18
3	0.025970518172472944	0	31	0	56	0.44324138459176726	-0.27805370876312774	0.42552541126315896	-0.0026039388196301603	0.030296027968371133	0.018690509662380422	0.3265343719940888	-0.5237163450384843	0.89321511313766211	-0.03684939545667875	-0.0084289713422343437	0.0085289691452468848	-1.318172768030781e-18
