time_s,sedov_xi,sample_radius_cm,frame_x1_cm,frame_x2_cm,frame_x3_cm,frame_v1_cm_s,frame_v2_cm_s,frame_v3_cm_s,shock_radius_cm,shock_speed_cm_s,rho_g_cm3,pressure_dyn_cm2,vx_cm_s,vy_cm_s,vz_cm_s,mass_flux_g_cm2_s,momentum_flux_dyn_cm2,sample_is_shocked,inner_x1_shocked_fraction
116102324853228.95,0.18209291971068586,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.078390755191892e+20,1722685.0612455797,5.367013904020406e-28,5.683929032038313e-13,188214.09093696295,0.0,0.0,1.0101476429912412e-22,5.684119156058651e-13,1.0,1.0
116719890410958.89,0.1817128463026107,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.0890127960719786e+20,1717294.365583108,5.316786339934195e-28,5.648410687714205e-13,187233.4920386499,0.0,0.0,9.954804728492717e-23,5.648597074999393e-13,1.0,1.0
117337455968688.84,0.18133553506342703,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.09960168436481e+20,1711948.4199916227,5.267286202400443e-28,5.613297155232231e-13,186263.0581498173,0.0,0.0,9.811008362094441e-23,5.613479898074336e-13,1.0,1.0
117955021526418.78,0.18096095175830695,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.1101576945712366e+20,1706646.6239214307,5.218499267273635e-28,5.578581758082692e-13,185302.63202615624,0.0,0.0,9.670016494523723e-23,5.578760946033509e-13,1.0,1.0
118572587084148.72,0.18058906275044473,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.1206810975177356e+20,1701388.3879247524,5.170411659948663e-28,5.544257963545236e-13,184352.0596500125,0.0,0.0,9.531760387499761e-23,5.544433683511189e-13,1.0,1.0
119190152641878.66,0.18021983498760702,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.131172160424168e+20,1696173.1333948188,5.123009845034542e-28,5.51031937887423e-13,183411.1901480439,0.0,0.0,9.396173328179314e-23,5.510491715207525e-13,1.0,1.0
119807718199608.6,0.17985323598905248,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.1416311469699373e+20,1691000.2923123953,5.076280616384088e-28,5.476759747604142e-13,182479.87571138702,0.0,0.0,9.263190559538915e-23,5.476928782190341e-13,1.0,1.0
120425283757338.55,0.17948923383280854,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.152058317358615e+20,1685869.3069994857,5.030211087465238e-28,5.443572945970701e-13,181557.97151824343,0.0,0.0,9.132749213487661e-23,5.44373875831286e-13,1.0,1.0
121042849315068.48,0.1791277971432947,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.162453928381057e+20,1680779.6298799727,4.98478868206102e-28,5.410752979443484e-13,180645.33565880137,0.0,0.0,9.004788246591071e-23,5.410915646743019e-13,1.0,1.0
121660414872798.42,0.17876889507927948,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.172818233477073e+20,1675730.7232469732,4.940001125285108e-28,5.378293979366022e-13,179741.82906241008,0.0,0.0,8.879248378291092e-23,5.378453576600444e-13,1.0,1.0
122277980430528.38,0.17841249732216283,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.1831514827956696e+20,1670722.0590366803,4.895836434900975e-28,5.346190199699528e-13,178847.31542692948,0.0,0.0,8.756072031513885e-23,5.34634679969718e-13,1.0,1.0
122895545988258.31,0.1780585740645713,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.193453923253921e+20,1665753.1186084852,4.852282912932588e-28,5.314436013866605e-13,177961.66115017852,0.0,0.0,8.635203275561105e-23,5.314589687378534e-13,1.0,1.0
123513111545988.25,0.17770709599925755,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.2037257985945036e+20,1660823.3925311721,4.809329137555884e-28,5.283025911691292e-13,177084.7352634108,0.0,0.0,8.516587771186916e-23,5.283176727460373e-13,1.0,1.0
124130677103718.19,0.17735803430829433,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.2139673494419204e+20,1655932.3803749883,4.766963955260015e-28,5.251954496432138e-13,176216.40936674716,0.0,0.0,8.400172717766269e-23,5.252102521259577e-13,1.0,1.0
124748242661448.12,0.17701136065255332,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.224178813357467e+20,1651079.590509405,4.725176473268122e-28,5.221216481905044e-13,175356.55756649922,0.0,0.0,8.285906802465092e-23,5.221361780714364e-13,1.0,1.0
125365808219178.08,0.17666704716146034,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.234360424892962e+20,1646264.539906379,4.683956052208053e-28,5.190806689692611e-13,174505.0564143185,0.0,0.0,8.17374015132755e-23,5.190949325591233e-13,1.0,1.0
125983373776908.02,0.1763250664230187,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.2445124156432744e+20,1641486.7539489453,4.643292299023352e-28,5.160720046437162e-13,173661.78484811066,0.0,0.0,8.063624282198825e-23,5.160860080775681e-13,1.0,1.0
126600939334637.95,0.17598539147409106,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.254635014297698e+20,1636745.7662449707,4.603175060115698e-28,5.130951581214371e-13,172826.62413465386,0.0,0.0,7.955512059406284e-23,5.13108907364362e-13,1.0,1.0
127218504892367.9,0.17564799579093396,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.264728446690178e+20,1632041.118445901,4.5635944147100905e-28,5.101496422984862e-13,171999.45781386574,0.0,0.0,7.849357650125215e-23,5.101631431510863e-13,1.0,1.0
127836070450097.83,0.17531285327997526,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.274792935848435e+20,1627372.3600703496,4.524540668434565e-28,5.072349798121004e-13,171180.17164466297,0.0,0.0,7.74511648235887e-23,5.07248237915789e-13,1.0,1.0
128453636007827.78,0.1749799382688285,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.2848287020420255e+20,1622739.048332374,4.486004347106485e-28,5.043507028006399e-13,170368.65355236112,0.0,0.0,7.642745204465707e-23,5.043637236427391e-13,1.0,1.0
129071201565557.73,0.17464922549753636,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.294835962829341e+20,1618140.7479742938,4.447976190717815e-28,5.014963526705579e-13,169564.7935775633,0.0,0.0,7.542201646169826e-23,5.015091415892104e-13,1.0,1.0
129688767123287.66,0.1743206901100365,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.3048149331036e+20,1613577.0311039092,4.410447147612136e-28,4.986714798701498e-13,168768.4838264896,0.0,0.0,7.443444780993659e-23,4.986840420590511e-13,1.0,1.0
130306332681017.61,0.17399430764584325,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.314765825137836e+20,1609047.4770359814,4.373408368846475e-28,4.958756436698581e-13,167979.6184226988,0.0,0.0,7.346434690054685e-23,4.958879841828181e-13,1.0,1.0
130923898238747.53,0.1736700540319383,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.3246888486289356e+20,1604551.6721378563,4.336851202731036e-28,4.931084119489179e-13,167198.09346015926,0.0,0.0,7.251132527170278e-23,4.931205357042576e-13,1.0,1.0
131541463796477.48,0.17334790557486476,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.334584210740719e+20,1600089.2096790816,4.300767189540707e-28,4.903693609881166e-13,166423.8069576219,0.0,0.0,7.157500485217968e-23,4.903812727729071e-13,1.0,1.0
132159029354207.44,0.17302783895301801,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.3444521161461164e+20,1595659.689684923,4.265148056392002e-28,4.876580752684835e-13,165656.65881425716,0.0,0.0,7.06550176370022e-23,4.876697797426337e-13,1.0,1.0
132776594911937.36,0.17270983120912822,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.354292767068441e+20,1591262.7187936383,4.229985712279498e-28,4.84974147275699e-13,164896.55076651162,0.0,0.0,6.975100537465151e-23,4.849856489758977e-13,1.0,1.0
133394160469667.31,0.17239385974292806,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.364106363321802e+20,1586897.9101174076,4.1952722432663e-28,4.823171773100422e-13,164143.38634614839,0.0,0.0,6.886261926537329e-23,4.823284806535611e-13,1.0,1.0
134011726027397.27,0.1720799023040009,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.3738931023506643e+20,1582564.8831068142,4.160999907822766e-28,4.796867733016955e-13,163397.07083943125,0.0,0.0,6.798951967013835e-23,4.796978825900574e-13,1.0,1.0
134629291585127.19,0.17176793698480425,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.383653179268581e+20,1578263.263418753,4.12716113230859e-28,4.770825506312322e-13,162657.51124741804,0.0,0.0,6.71313758298391e-23,4.770934700537513e-13,1.0,1.0
135246857142857.14,0.17145794221386282,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.3933867868961223e+20,1573992.68278768,4.093748506593064e-28,4.745041319551088e-13,161924.61624732672,0.0,0.0,6.628786559431488e-23,4.74514865592307e-13,1.0,1.0
135864422700587.1,0.17114989674912695,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.403094115798021e+20,1569752.7789001039,4.06075477980853e-28,4.719511470360222e-13,161198.29615494222,0.0,0.0,6.545867516081726e-23,4.719616988629267e-13,1.0,1.0
136481988258317.02,0.1708437796714912,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.4127753543195486e+20,1565543.1952722091,4.028172856232753e-28,4.694232325779504e-13,160478.46288802964,0.0,0.0,6.464349882155162e-23,4.69433606467277e-13,1.0,1.0
137099553816046.97,0.17053957037846887,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.42243068862215e+20,1561363.581130534,3.9959957912955067e-28,4.669200320657427e-13,159765.0299307239,0.0,0.0,6.384203871993733e-23,4.669302317909696e-13,1.0,1.0
137717119373776.89,0.17023724857801795,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.432060302718346e+20,1557213.59129561,3.9642167877050417e-28,4.64441195609113e-13,159057.91229886506,0.0,0.0,6.305400461524771e-23,4.644512248474492e-13,1.0,1.0
138334684931506.84,0.16993679428251407,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.441664378505928e+20,1553092.88606847,3.932829191690541e-28,4.619863797908917e-13,158357.02650625026,0.0,0.0,6.227911365530937e-23,4.619962421261436e-13,1.0,1.0
138952250489236.8,0.1696381878028663,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.4512430958014615e+20,1549001.1311199542,3.9018264893564267e-28,4.595552475194006e-13,157662.29053177356,0.0,0.0,6.15170901569483e-23,4.595649464447415e-13,1.0,1.0
139569816046966.72,0.16934140974277243,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.4607966323731104e+20,1544937.9973827174,3.8712023031447274e-28,4.571474678848329e-13,156973.6237874277,0.0,0.0,6.07676653938864e-23,4.571570068054789e-13,1.0,1.0
140187381604696.67,0.16904644099310853,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.470325163972812e+20,1540903.1609458765,3.8409503884020254e-28,4.547627160194936e-13,156290.94708714014,0.0,0.0,6.003057739180713e-23,4.547720982552884e-13,1.0,1.0
140804947162426.6,0.16875326272645078,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.479828864367793e+20,1536896.302952211,3.8110646300471484e-28,4.5240067296180224e-13,155614.1826164197,0.0,0.0,5.93055707303135e-23,4.5240990174971604e-13,1.0,1.0
141422512720156.53,0.16846185639172415,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.489307905371482e+20,1532917.1094978473,3.781539039336541e-28,4.500610255239181e-13,154943.25390278737,0.0,0.0,5.859239635152243e-23,4.500701040204628e-13,1.0,1.0
142040078277886.5,0.168172203708976,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.49876245687378e+20,1528965.2715343593,3.7523677507237903e-28,4.47743466162899e-13,154278.0857869696,0.0,0.0,5.78908113750423e-23,4.4775239744646256e-13,1.0,1.0
142657643835616.4,0.16788428666427005,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.5081926868707607e+20,1525040.4847732119,3.72354501881033e-28,4.454476928552666e-13,153618.60439483015,0.0,0.0,5.720057891909645e-23,4.4545647992837075e-13,1.0,1.0
143275209393346.38,0.16759808750469793,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.5175987614937756e+20,1521142.4495924853,3.695065215384329e-28,4.4317340897488e-13,152964.73711001876,0.0,0.0,5.652146792756387e-23,4.431820547663626e-13,1.0,1.0
143892774951076.3,0.1673135887335052,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.526980845037986e+20,1517270.8709458155,3.6669228265446274e-28,4.409203231740255e-13,152316.4125473155,0.0,0.0,5.585325300271397e-23,4.4092883054115196e-13,1.0,1.0
144510340508806.25,0.1670307731053285,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.5363390999903496e+20,1513425.4582734876,3.6391124499072384e-28,4.386881492676061e-13,151673.5605266501,0.0,0.0,5.519571424342915e-23,4.386965209981112e-13,1.0,1.0
145127906066536.2,0.16674962362154078,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.545673687057057e+20,1509605.9254156242,3.6116287918914057e-28,4.3647660612035916e-13,151036.11204777635,0.0,0.0,5.454863708870855e-23,4.3648484493442256e-13,1.0,1.0
145745471624266.16,0.1664701235257022,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.5549847651904415e+20,1505811.9905274103,3.584466665082913e-28,4.3428541753698794e-13,150403.9992655827,0.0,0.0,5.391181216626362e-23,4.342935260891454e-13,1.0,1.0
146363037181996.06,0.16619225629911316,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.56427249161537e+20,1502043.3759962977,3.557620985671899e-28,4.3211431215514235e-13,149777.15546602017,0.0,0.0,5.328503514601559e-23,4.3212229303613545e-13,1.0,1.0
146980602739726.03,0.16591600565646744,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.573537021855131e+20,1498299.8083611347,3.5310867709628904e-28,4.2996302334114386e-13,149155.5150426294,0.0,0.0,5.266810659831851e-23,4.2997087907970985e-13,1.0,1.0
147598168297455.94,0.16564135554160225,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.582778509756824e+20,1494581.0182331728,3.504859136954732e-28,4.2783128908838755e-13,148539.0134736508,0.0,0.0,5.20608318567367e-23,4.2783902215299217e-13,1.0,1.0
148215733855185.9,0.16536829012334306,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.591997107516275e+20,1490886.7402188887,3.4789332959881177e-28,4.2571885191833294e-13,147927.58729969847,0.0,0.0,5.1463020885211003e-23,4.2572646471884764e-13,1.0,1.0
148833299412915.84,0.16509679379144035,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.601192965702469e+20,1487216.7128445897,3.4533045544586185e-28,4.23625458784013e-13,147321.17410198526,0.0,0.0,5.087448814945768e-23,4.2363295367333903e-13,1.0,1.0
149450864970645.78,0.16482685115259593,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.610366233281539e+20,1483570.678482734,3.4279683105930715e-28,4.215508609759821e-13,146719.71248107933,0.0,0.0,5.029505249244667e-23,4.2155824025162304e-13,1.0,1.0
150068430528375.72,0.16455844702657735,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.619517057640285e+20,1479948.3832799352,3.402920052287379e-28,4.1949481403063796e-13,146123.14203618045,0.0,0.0,4.9724537013815524e-23,4.1950207993622274e-13,1.0,1.0
150685996086105.66,0.16429156644241624,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.6286455846092695e+20,1476349.5770866023,3.378155355003742e-28,4.1745707764083903e-13,145531.40334489878,0.0,0.0,4.916276895307793e-23,4.174642323675971e-13,1.0,1.0
151303561643835.6,0.1640261946346905,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.637751958485478e+20,1472774.013388166,3.3536698797254795e-28,4.1543741556876284e-13,144944.43794352392,0.0,0.0,4.860957957649351e-23,4.154444612569532e-13,1.0,1.0
151921127201565.56,0.1637623170398868,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.646836322054557e+20,1469221.4492378554,3.329459370967605e-28,4.13435595560929e-13,144362.18830776878,0.0,0.0,4.8064804067469083e-23,4.1344253430122477e-13,1.0,1.0
152538692759295.47,0.16349991929284183,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.655898816612642e+20,1465691.645190984,3.3055196548414797e-28,4.114513892653336e-13,143784.59783397635,0.0,0.0,4.7528281420368646e-23,4.1145822310016337e-13,1.0,1.0
153156258317025.44,0.16323898722326016,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.664939581987796e+20,1462184.3652406977,3.2818466371718018e-28,4.094845721506239e-13,143211.61082077504,0.0,0.0,4.6999854337611736e-23,4.0949130307547195e-13,1.0,1.0
153773823874755.38,0.1629795068523072,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.673958756561029e+20,1458699.37675516,3.2584363016643583e-28,4.0753492342727146e-13,142643.17245117217,0.0,0.0,4.647936912994687e-23,4.075415533919377e-13,1.0,1.0
154391389432485.3,0.16272146438927426,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.682956477286967e+20,1455236.4504161212,3.2352847081229305e-28,4.056022259706668e-13,142079.22877507072,0.0,0.0,4.5966675619788574e-23,4.056087568804882e-13,1.0,1.0
155008954990215.25,0.16246484622831536,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.69193287971412e+20,1451795.3601588493,3.2123879907139076e-28,4.036862662460975e-13,141519.72669220038,0.0,0.0,4.546162704751389e-23,4.0369269996313226e-13,1.0,1.0
155626520547945.22,0.16220963894525278,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.700888098004795e+20,1448375.8831133773,3.1897423562770877e-28,4.0178683423554766e-13,140964.61393544974,0.0,0.0,4.4964079980615144e-23,4.017931725797231e-13,1.0,1.0
156244086105675.12,0.1619558292944504,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.709822264954645e+20,1444977.79954704,3.1673440826813434e-28,3.9990372336627025e-13,140413.83905458954,0.0,0.0,4.447389422561247e-23,3.9990996811649617e-13,1.0,1.0
156861651663405.1,0.16170340420575233,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.718735512011877e+20,1441600.8928082625,3.1451895172236553e-28,3.980367304410844e-13,139867.3514003757,0.0,0.0,4.3990932742629896e-23,3.980428833363327e-13,1.0,1.0
157479217221135.0,0.16145235078148637,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.7276279692961015e+20,1438244.9492715711,3.123275075070361e-28,3.961856555703448e-13,139325.10110902236,0.0,0.0,4.351506156254674e-23,3.9619171831069675e-13,1.0,1.0
158096782778864.97,0.16120265629352945,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.736499765616858e+20,1434909.7582837918,3.101597237739228e-28,3.943503021055425e-13,138787.0390870348,0.0,0.0,4.304614970663534e-23,3.943562763532044e-13,1.0,1.0
158714348336594.9,0.1609543081804345,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.745351028491807e+20,1431595.1121114134,3.080152551621221e-28,3.9253047657448495e-13,138253.11699639208,0.0,0.0,4.2584069108602427e-23,3.925363639547736e-13,1.0,1.0
159331913894324.84,0.16070729404461673,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.7541818841645974e+20,1428300.805889076,3.058937626540707e-28,3.9072598861802007e-13,137723.28724007102,0.0,0.0,4.2128694538952685e-23,3.907317907203191e-13,1.0,1.0
159949479452054.78,0.16046160164959763,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.762992457622433e+20,1425026.6375691663,3.037949134352944e-28,3.8893665092825633e-13,137197.502947901,0.0,0.0,4.167990353159613e-23,3.88942369306944e-13,1.0,1.0
160567045009784.72,0.16021721891730645,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.7717828726133096e+20,1421772.407872482,3.0171838075778943e-28,3.8716227918823626e-13,136675.71796274232,0.0,0.0,4.1237576312626925e-23,3.8716791536358585e-13,1.0,1.0
161184610567514.66,0.15997413392543605,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.780553251662969e+20,1418537.92023995,2.9966384380690884e-28,3.854026920130298e-13,136157.88682697827,0.0,0.0,4.0801595731198387e-23,3.854082474720837e-13,1.0,1.0
161802176125244.62,0.15973233490485325,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.789303716091549e+20,1415322.9807853596,2.9763098757165716e-28,3.836577108922071e-13,135643.96476931305,0.0,0.0,4.0371847192425714e-23,3.8366318708962534e-13,1.0,1.0
162419741682974.53,0.1594918102370617,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.7980343860299465e+20,1412127.3982490976,2.956195027183139e-28,3.8192716013364533e-13,135133.90769186823,0.0,0.0,3.9948218592252615e-23,3.8193255849252903e-13,1.0,1.0
163037307240704.5,0.15925254845171607,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.8067453804359e+20,1408950.9839528485,2.9362908546725178e-28,3.8021086680864936e-13,134627.6721575683,0.0,0.0,3.9530600254211773e-23,3.802161887213406e-13,1.0,1.0
163654872798434.44,0.1590145382241866,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.8154368171097896e+20,1405793.5517552488,2.9165943747288936e-28,3.785086606983353e-13,134125.2153778097,0.0,0.0,3.911888486802211e-23,3.785139075271936e-13,1.0,1.0
164272438356164.38,0.1587777683731721,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.824108812710175e+20,1402654.9180084602,2.8971026570667004e-28,3.7682037424124997e-13,133626.4952004039,0.0,0.0,3.8712967429960086e-23,3.7682554731940644e-13,1.0,1.0
164890003913894.3,0.15854222785836153,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.832761482769058e+20,1399534.9015156464,2.877812823429838e-28,3.751458424821984e-13,133131.47009778948,0.0,0.0,3.8312745184948465e-23,3.7515094311428834e-13,1.0,1.0
165507569471624.28,0.1583079057781414,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.841394941706893e+20,1396433.3234893298,2.8587220464795123e-28,3.734849030222373e-13,132640.09915550463,0.0,0.0,3.7918117570306964e-23,3.734899324851116e-13,1.0,1.0
166125135029354.2,0.15807479136734953,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.850009302847337e+20,1393350.0075106067,2.839827548709809e-28,3.718373959698077e-13,132152.3420609142,0.0,0.0,3.7528986161110615e-23,3.7184235551322406e-13,1.0,1.0
166742700587084.16,0.15784287399507252,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.85860467843176e+20,1390284.7794891966,2.8211266013902606e-28,3.7020316389298314e-13,131668.15909218448,0.0,0.0,3.7145254617104656e-23,3.702080547402776e-13,1.0,1.0
167360266144814.06,0.15761214316248753,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.8671811796334936e+20,1387237.4676243144,2.8026165235346705e-28,3.685820517727887e-13,131187.51110749977,0.0,0.0,3.6766828631126696e-23,3.6858687512152816e-13,1.0,1.0
167977831702544.03,0.15738258850074563,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.875738916571864e+20,1384207.9023663343,2.7842946808952877e-28,3.669739069575845e-13,130710.35953451376,0.0,0.0,3.639361587898573e-23,3.669786639802008e-13,1.0,1.0
168595397260273.97,0.15715419976889738,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.8842779983259664e+20,1381195.9163792375,2.766158484981878e-28,3.653785791184622e-13,130236.66636003088,0.0,0.0,3.602552597075533e-23,3.6538327096286846e-13,1.0,1.0
169212962818003.9,0.1569269668518584,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.89279853294823e+20,1378201.3445038155,2.748205392104744e-28,3.6379592020564733e-13,129766.39411991069,0.0,0.0,3.5662470403432793e-23,3.63800547995837e-13,1.0,1.0
169830528375733.84,0.1567008797584146,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.901300627477745e+20,1375224.0237216179,2.7304329024411334e-28,3.6222578440587216e-13,129299.50588919052,0.0,0.0,3.530436251492269e-23,3.622303492425011e-13,1.0,1.0
170448093933463.78,0.15647592861926626,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.909784387953375e+20,1372263.7931196236,2.7128385591244485e-28,3.6066802810069207e-13,128835.96527242035,0.0,0.0,3.495111743930403e-23,3.606725310616447e-13,1.0,1.0
171065659491193.72,0.1562521036851099,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.918249919426653e+20,1369320.493855619,2.6954199473554726e-28,3.5912250982573147e-13,128375.73639420532,0.0,0.0,3.4602652063338894e-23,3.591269519666713e-13,1.0,1.0
171683225048923.7,0.15602939532475646,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.926697325974463e+20,1366393.9691242685,2.678174693535095e-28,3.5758909023082327e-13,127918.7838899496,0.0,0.0,3.425888498418478e-23,3.5759347258572786e-13,1.0,1.0
172300790606653.6,0.1558077940232866,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.935126710711517e+20,1363484.0641238566,2.6611004644179415e-28,3.5606763204102823e-13,127465.0728967977,0.0,0.0,3.3919736468273516e-23,3.560719556227098e-13,1.0,1.0
172918356164383.56,0.15558729038024016,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.943538175802629e+20,1360590.626023691,2.644194966286326e-28,3.5455800001850394e-13,127014.56904476766,0.0,0.0,3.3585128411320167e-23,3.545622658191154e-13,1.0,1.0
173535921722113.5,0.15536787510784097,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.951931822474785e+20,1357713.503932148,2.627455944143919e-28,3.5306006092521235e-13,126567.23844807176,0.0,0.0,3.3254984299426694e-23,3.5306426991673977e-13,1.0,1.0
174153487279843.44,0.15514953902925463,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.960307751029025e+20,1354852.5488653467,2.6108811809286606e-28,3.515736834864336e-13,126123.04769661977,0.0,0.0,3.292922917124724e-23,3.5157783662117494e-13,1.0,1.0
174771052837573.38,0.15493227307687987,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.968666060852127e+20,1352007.6137164375,2.5944684967443856e-28,3.500987383550704e-13,125681.96384770087,0.0,0.0,3.260778958118267e-23,3.501028365661017e-13,1.0,1.0
175388618395303.34,0.15471606829067155,9.247390000446466e+19,0.0,0.0,0.0,0.0,0.0,0.0,5.977006850428106e+20,1349178.5532254884,2.578215748110572e-28,3.4863509807672845e-13,125243.95441783896,0.0,0.0,3.229059356357151e-23,3.4863914227835686e-13,1.0,1.0
